wall_t,loop_idx,infer_ms,loop_dt_ms,loop_hz,e2e_latency_ms,detected,vision_fps
1781860894.647852,1712,0.000,21.811,45.849,0.000,0,7.631
1781860894.669719,1713,0.000,21.867,45.730,0.000,0,7.627
1781860894.691485,1714,0.000,21.766,45.943,0.000,0,7.622
1781860894.713352,1715,110.327,21.867,45.731,121.313,1,7.644
1781860894.735380,1716,0.000,22.028,45.397,0.000,0,7.640
1781860894.757551,1717,0.000,22.171,45.104,0.000,0,7.635
1781860894.779352,1718,0.000,21.801,45.870,0.000,0,7.631
1781860894.801096,1719,0.000,21.745,45.988,0.000,0,7.626
1781860894.822851,1720,0.000,21.755,45.966,0.000,0,7.622
1781860894.844743,1721,116.552,21.891,45.680,123.179,1,7.644
1781860894.866580,1722,0.000,21.837,45.793,0.000,0,7.640
1781860894.888440,1723,0.000,21.860,45.745,0.000,0,7.635
1781860894.910444,1724,0.000,22.004,45.446,0.000,0,7.631
1781860894.932230,1725,0.000,21.785,45.903,0.000,0,7.626
1781860894.953981,1726,0.000,21.752,45.973,0.000,0,7.622
1781860894.975848,1727,111.513,21.867,45.731,117.607,1,7.644
1781860894.997854,1728,0.000,22.005,45.444,0.000,0,7.640
1781860895.019881,1729,0.000,22.027,45.398,0.000,0,7.635
1781860895.041739,1730,0.000,21.858,45.750,0.000,0,7.631
1781860895.063608,1731,0.000,21.869,45.726,0.000,0,7.626
1781860895.085355,1732,0.000,21.746,45.985,0.000,0,7.622
1781860895.107226,1733,110.820,21.871,45.723,117.870,1,7.644
1781860895.129201,1734,0.000,21.976,45.505,0.000,0,7.640
1781860895.150793,1735,0.000,21.591,46.315,0.000,0,7.635
1781860895.172601,1736,0.000,21.809,45.853,0.000,0,7.631
1781860895.194359,1737,0.000,21.757,45.961,0.000,0,7.627
1781860895.216108,1738,0.000,21.749,45.980,0.000,0,7.622
1781860895.237990,1739,109.785,21.883,45.699,118.527,1,7.644
1781860895.260038,1740,0.000,22.048,45.356,0.000,0,7.640
1781860895.281887,1741,0.000,21.849,45.769,0.000,0,7.635
1781860895.303745,1742,0.000,21.858,45.751,0.000,0,7.631
1781860895.325508,1743,0.000,21.764,45.948,0.000,0,7.626
1781860895.347358,1744,0.000,21.850,45.767,0.000,0,7.622
1781860895.369236,1745,111.042,21.878,45.708,120.160,1,7.644
1781860895.391369,1746,0.000,22.132,45.183,0.000,0,7.640
1781860895.413906,1747,0.000,22.537,44.371,0.000,0,7.635
1781860895.435867,1748,0.000,21.961,45.534,0.000,0,7.631
1781860895.457619,1749,0.000,21.752,45.973,0.000,0,7.626
1781860895.479495,1750,0.000,21.876,45.713,0.000,0,7.622
1781860895.501235,1751,115.724,21.740,45.998,121.566,1,7.644
1781860895.523305,1752,0.000,22.070,45.310,0.000,0,7.639
1781860895.545282,1753,0.000,21.976,45.503,0.000,0,7.635
1781860895.567195,1754,0.000,21.914,45.633,0.000,0,7.631
1781860895.589000,1755,0.000,21.804,45.863,0.000,0,7.626
1781860895.610745,1756,0.000,21.746,45.986,0.000,0,7.622
1781860895.632626,1757,111.367,21.881,45.702,117.643,1,7.644
1781860895.654675,1758,0.000,22.049,45.354,0.000,0,7.639
1781860895.676572,1759,0.000,21.897,45.669,0.000,0,7.635
1781860895.698473,1760,0.000,21.901,45.659,0.000,0,7.631
1781860895.720261,1761,0.000,21.788,45.898,0.000,0,7.626
1781860895.742007,1762,0.000,21.747,45.984,0.000,0,7.622
1781860895.763881,1763,110.156,21.873,45.717,118.165,1,7.644
1781860895.785599,1764,0.000,21.718,46.044,0.000,0,7.639
1781860895.807661,1765,0.000,22.062,45.328,0.000,0,7.635
1781860895.829587,1766,0.000,21.926,45.607,0.000,0,7.631
1781860895.851494,1767,0.000,21.907,45.647,0.000,0,7.626
1781860895.873254,1768,0.000,21.760,45.956,0.000,0,7.622
1781860895.895131,1769,110.553,21.878,45.709,119.106,1,7.643
1781860895.916976,1770,0.000,21.845,45.778,0.000,0,7.639
1781860895.938904,1771,0.000,21.928,45.603,0.000,0,7.635
1781860895.960754,1772,0.000,21.850,45.767,0.000,0,7.631
1781860895.982508,1773,0.000,21.754,45.968,0.000,0,7.626
1781860896.004375,1774,0.000,21.867,45.730,0.000,0,7.622
1781860896.026481,1775,113.333,22.105,45.238,120.754,1,7.643
1781860896.048225,1776,0.000,21.744,45.989,0.000,0,7.639
1781860896.070127,1777,0.000,21.902,45.658,0.000,0,7.635
1781860896.091962,1778,0.000,21.835,45.799,0.000,0,7.630
1781860896.113719,1779,0.000,21.757,45.962,0.000,0,7.626
1781860896.135376,1780,0.000,21.658,46.173,0.000,0,7.622
1781860896.157224,1781,110.717,21.847,45.772,118.783,1,7.643
1781860896.179465,1782,0.000,22.241,44.962,0.000,0,7.639
1781860896.201319,1783,0.000,21.854,45.757,0.000,0,7.635
1781860896.223139,1784,0.000,21.820,45.829,0.000,0,7.630
1781860896.244896,1785,0.000,21.757,45.962,0.000,0,7.626
1781860896.266724,1786,0.000,21.828,45.813,0.000,0,7.622
1781860896.288797,1787,112.296,22.073,45.305,120.287,1,7.643
1781860896.310799,1788,0.000,22.002,45.449,0.000,0,7.639
1781860896.332856,1789,0.000,22.056,45.338,0.000,0,7.635
1781860896.354756,1790,0.000,21.901,45.661,0.000,0,7.630
1781860896.376518,1791,0.000,21.762,45.952,0.000,0,7.626
1781860896.398274,1792,0.000,21.755,45.965,0.000,0,7.622
1781860896.420140,1793,111.084,21.866,45.732,120.373,1,7.643
1781860896.442271,1794,0.000,22.130,45.187,0.000,0,7.639
1781860896.464114,1795,0.000,21.843,45.780,0.000,0,7.635
1781860896.486109,1796,0.000,21.995,45.464,0.000,0,7.630
1781860896.507914,1797,0.000,21.804,45.862,0.000,0,7.626
1781860896.529631,1798,0.000,21.718,46.045,0.000,0,7.622
1781860896.551561,1799,110.549,21.930,45.600,120.604,1,7.643
1781860896.573654,1800,0.000,22.093,45.263,0.000,0,7.639
1781860896.595499,1801,0.000,21.845,45.777,0.000,0,7.634
1781860896.617211,1802,0.000,21.712,46.058,0.000,0,7.630
1781860896.639016,1803,0.000,21.806,45.860,0.000,0,7.626
1781860896.660891,1804,0.000,21.874,45.716,0.000,0,7.622
1781860896.682783,1805,0.000,21.892,45.679,0.000,0,7.618
1781860896.704768,1806,117.978,21.985,45.485,143.476,1,7.639
1781860896.726741,1807,0.000,21.973,45.510,0.000,0,7.634
1781860896.748642,1808,0.000,21.901,45.661,0.000,0,7.630
1781860896.770377,1809,0.000,21.735,46.009,0.000,0,7.626
1781860896.792148,1810,0.000,21.771,45.932,0.000,0,7.622
1781860896.813713,1811,0.000,21.565,46.371,0.000,0,7.618
1781860896.835810,1812,114.068,22.097,45.255,135.362,1,7.639
1781860896.857654,1813,0.000,21.844,45.779,0.000,0,7.634
1781860896.879431,1814,0.000,21.776,45.921,0.000,0,7.630
1781860896.900992,1815,0.000,21.561,46.380,0.000,0,7.626
1781860896.922611,1816,0.000,21.620,46.254,0.000,0,7.622
1781860896.944396,1817,0.000,21.785,45.904,0.000,0,7.618
1781860896.966126,1818,112.791,21.730,46.019,129.997,1,7.639
1781860896.988013,1819,0.000,21.887,45.689,0.000,0,7.635
1781860897.009784,1820,0.000,21.771,45.932,0.000,0,7.630
1781860897.031456,1821,0.000,21.671,46.144,0.000,0,7.626
1781860897.052997,1822,0.000,21.542,46.421,0.000,0,7.622
1781860897.074772,1823,0.000,21.775,45.925,0.000,0,7.618
1781860897.096599,1824,110.975,21.827,45.815,125.667,1,7.639
1781860897.118583,1825,0.000,21.984,45.487,0.000,0,7.635
1781860897.140283,1826,0.000,21.700,46.083,0.000,0,7.630
1781860897.161878,1827,0.000,21.595,46.307,0.000,0,7.626
1781860897.183467,1828,0.000,21.589,46.319,0.000,0,7.622
1781860897.205275,1829,0.000,21.808,45.855,0.000,0,7.618
1781860897.227014,1830,110.696,21.739,45.999,124.783,1,7.639
1781860897.249028,1831,0.000,22.014,45.426,0.000,0,7.635
1781860897.271015,1832,0.000,21.987,45.481,0.000,0,7.631
1781860897.292915,1833,0.000,21.899,45.664,0.000,0,7.626
1781860897.314868,1834,0.000,21.953,45.552,0.000,0,7.622
1781860897.336520,1835,0.000,21.653,46.184,0.000,0,7.618
1781860897.358400,1836,116.023,21.880,45.705,122.260,1,7.639
1781860897.380402,1837,0.000,22.002,45.450,0.000,0,7.635
1781860897.402402,1838,0.000,22.000,45.455,0.000,0,7.630
1781860897.424017,1839,0.000,21.616,46.263,0.000,0,7.626
1781860897.445594,1840,0.000,21.577,46.345,0.000,0,7.622
1781860897.467636,1841,0.000,22.042,45.369,0.000,0,7.618
1781860897.489513,1842,104.630,21.877,45.710,114.966,1,7.639
1781860897.511501,1843,0.000,21.988,45.479,0.000,0,7.635
1781860897.533518,1844,0.000,22.017,45.420,0.000,0,7.630
1781860897.555508,1845,0.000,21.990,45.475,0.000,0,7.626
1781860897.577241,1846,0.000,21.733,46.013,0.000,0,7.622
1781860897.599042,1847,0.000,21.801,45.869,0.000,0,7.618
1781860897.620765,1848,111.030,21.723,46.034,0.000,0,7.639
1781860897.642625,1849,0.000,21.860,45.746,0.000,0,7.635
1781860897.664489,1850,0.000,21.864,45.736,0.000,0,7.630
1781860897.686240,1851,0.000,21.751,45.975,0.000,0,7.626
1781860897.707824,1852,0.000,21.584,46.331,0.000,0,7.622
1781860897.729346,1853,0.000,21.521,46.466,0.000,0,7.618
1781860897.751010,1854,106.082,21.665,46.158,0.000,0,7.639
1781860897.772921,1855,0.000,21.910,45.640,0.000,0,7.635
1781860897.794809,1856,0.000,21.888,45.687,0.000,0,7.631
1781860897.816918,1857,0.000,22.110,45.229,0.000,0,7.626
1781860897.838778,1858,0.000,21.859,45.747,0.000,0,7.622
1781860897.860277,1859,0.000,21.499,46.513,0.000,0,7.618
1781860897.881872,1860,0.000,21.595,46.306,0.000,0,7.614
1781860897.903780,1861,110.169,21.908,45.645,0.000,0,7.635
1781860897.925625,1862,0.000,21.844,45.778,0.000,0,7.631
1781860897.947496,1863,0.000,21.871,45.722,0.000,0,7.627
1781860897.969150,1864,0.000,21.653,46.182,0.000,0,7.623
1781860897.991058,1865,0.000,21.909,45.644,0.000,0,7.618
1781860898.012578,1866,0.000,21.520,46.469,0.000,0,7.614
1781860898.034885,1867,111.254,22.307,44.829,0.000,0,7.635
1781860898.057289,1868,0.000,22.404,44.635,0.000,0,7.631
1781860898.079071,1869,0.000,21.782,45.909,0.000,0,7.626
1781860898.100784,1870,0.000,21.713,46.056,0.000,0,7.622
1781860898.122655,1871,0.000,21.871,45.722,0.000,0,7.618
1781860898.144280,1872,0.000,21.625,46.243,0.000,0,7.614
1781860898.166317,1873,110.438,22.036,45.380,0.000,0,7.635
1781860898.188084,1874,0.000,21.768,45.940,0.000,0,7.631
1781860898.209831,1875,0.000,21.747,45.983,0.000,0,7.627
1781860898.231402,1876,0.000,21.571,46.358,0.000,0,7.623
1781860898.253190,1877,0.000,21.787,45.899,0.000,0,7.619
1781860898.274687,1878,0.000,21.498,46.517,0.000,0,7.615
1781860898.296386,1879,111.418,21.699,46.085,0.000,0,7.635
1781860898.318289,1880,0.000,21.902,45.657,0.000,0,7.631
1781860898.340054,1881,0.000,21.765,45.945,0.000,0,7.627
1781860898.361650,1882,0.000,21.596,46.305,0.000,0,7.623
1781860898.383296,1883,0.000,21.646,46.197,0.000,0,7.619
1781860898.405050,1884,0.000,21.754,45.970,0.000,0,7.615
1781860898.426862,1885,110.978,21.812,45.845,127.031,1,7.635
1781860898.448760,1886,0.000,21.898,45.666,0.000,0,7.631
1781860898.470803,1887,0.000,22.043,45.366,0.000,0,7.627
1781860898.492449,1888,0.000,21.646,46.197,0.000,0,7.623
1781860898.514329,1889,0.000,21.880,45.704,0.000,0,7.619
1781860898.536163,1890,0.000,21.834,45.800,0.000,0,7.615
1781860898.557915,1891,111.896,21.752,45.973,125.313,1,7.635
1781860898.579900,1892,0.000,21.984,45.487,0.000,0,7.631
1781860898.601702,1893,0.000,21.802,45.866,0.000,0,7.627
1781860898.623291,1894,0.000,21.588,46.321,0.000,0,7.623
1781860898.644953,1895,0.000,21.662,46.164,0.000,0,7.619
1781860898.666809,1896,0.000,21.856,45.754,0.000,0,7.615
1781860898.688486,1897,111.103,21.677,46.131,122.927,1,7.635
1781860898.710435,1898,0.000,21.949,45.560,0.000,0,7.631
1781860898.732358,1899,0.000,21.923,45.615,0.000,0,7.627
1781860898.754060,1900,0.000,21.702,46.078,0.000,0,7.623
1781860898.776149,1901,0.000,22.089,45.271,0.000,0,7.619
1781860898.798366,1902,0.000,22.217,45.010,0.000,0,7.615
1781860898.820170,1903,111.171,21.803,45.864,122.468,1,7.635
1781860898.842030,1904,0.000,21.860,45.746,0.000,0,7.631
1781860898.864428,1905,0.000,22.398,44.646,0.000,0,7.627
1781860898.886075,1906,0.000,21.648,46.194,0.000,0,7.623
1781860898.907907,1907,0.000,21.831,45.806,0.000,0,7.619
1781860898.929798,1908,0.000,21.891,45.680,0.000,0,7.615
1781860898.951932,1909,0.000,22.134,45.179,0.000,0,7.611
1781860898.973944,1910,0.000,22.012,45.431,0.000,0,7.607
1781860898.995713,1911,0.000,21.770,45.935,0.000,0,7.603
1781860899.017529,1912,0.000,21.816,45.838,0.000,0,7.599
1781860899.039398,1913,0.000,21.868,45.728,0.000,0,7.595
1781860899.061286,1914,0.000,21.888,45.688,0.000,0,7.591
1781860899.083102,1915,0.000,21.816,45.837,0.000,0,7.587
1781860899.104905,1916,0.000,21.803,45.866,0.000,0,7.583
1781860899.126655,1917,0.000,21.750,45.978,0.000,0,7.579
1781860899.148400,1918,0.000,21.745,45.987,0.000,0,7.575
1781860899.170267,1919,0.000,21.867,45.731,0.000,0,7.571
1781860899.192041,1920,0.000,21.774,45.927,0.000,0,7.567
1781860899.213839,1921,0.000,21.798,45.875,0.000,0,7.563
1781860899.235496,1922,0.000,21.657,46.174,0.000,0,7.559
1781860899.257141,1923,0.000,21.645,46.200,0.000,0,7.556
1781860899.279092,1924,0.000,21.950,45.558,0.000,0,7.552
1781860899.300882,1925,0.000,21.790,45.892,0.000,0,7.548
1781860899.322566,1926,0.000,21.684,46.118,0.000,0,7.544
1781860899.344282,1927,0.000,21.716,46.048,0.000,0,7.540
1781860899.366040,1928,0.000,21.758,45.960,0.000,0,7.536
1781860899.387734,1929,0.000,21.695,46.094,0.000,0,7.532
1781860899.409471,1930,0.000,21.736,46.006,0.000,0,7.528
1781860899.431157,1931,0.000,21.686,46.113,0.000,0,7.524
1781860899.452857,1932,0.000,21.700,46.082,0.000,0,7.521
1781860899.474639,1933,0.000,21.782,45.910,0.000,0,7.517
1781860899.496334,1934,0.000,21.695,46.094,0.000,0,7.513
1781860899.518106,1935,0.000,21.772,45.931,0.000,0,7.509
1781860899.539748,1936,0.000,21.643,46.204,0.000,0,7.505
1781860899.561502,1937,0.000,21.753,45.970,0.000,0,7.501
1781860899.583180,1938,0.000,21.678,46.130,0.000,0,7.498
1781860899.604856,1939,0.000,21.677,46.133,0.000,0,7.494
1781860899.626566,1940,0.000,21.709,46.063,0.000,0,7.490
1781860899.648317,1941,0.000,21.751,45.974,0.000,0,7.486
1781860899.670067,1942,0.000,21.750,45.978,0.000,0,7.482
1781860899.691736,1943,0.000,21.669,46.149,0.000,0,7.478
1781860899.713418,1944,0.000,21.682,46.121,0.000,0,7.475
1781860899.735063,1945,0.000,21.645,46.201,0.000,0,7.471
1781860899.756957,1946,0.000,21.894,45.674,0.000,0,7.467
1781860899.779087,1947,0.000,22.129,45.189,0.000,0,7.463
1781860899.800943,1948,0.000,21.856,45.754,0.000,0,7.459
1781860899.822647,1949,0.000,21.705,46.073,0.000,0,7.455
1781860899.844309,1950,0.000,21.662,46.164,0.000,0,7.452
1781860899.866294,1951,0.000,21.984,45.487,0.000,0,7.448
1781860899.887957,1952,0.000,21.663,46.161,0.000,0,7.444
1781860899.909618,1953,0.000,21.661,46.166,0.000,0,7.440
1781860899.931291,1954,0.000,21.672,46.141,0.000,0,7.436
1781860899.952948,1955,0.000,21.657,46.174,0.000,0,7.433
1781860899.974618,1956,0.000,21.670,46.147,0.000,0,7.429
1781860899.996353,1957,0.000,21.735,46.009,0.000,0,7.425
1781860900.018077,1958,0.000,21.724,46.032,0.000,0,7.421
1781860900.039752,1959,0.000,21.675,46.135,0.000,0,7.418
1781860900.061456,1960,0.000,21.704,46.074,0.000,0,7.414
1781860900.083585,1961,0.000,22.129,45.190,0.000,0,7.410
1781860900.105776,1962,0.000,22.191,45.063,0.000,0,7.406
1781860900.127624,1963,0.000,21.848,45.771,0.000,0,7.402
1781860900.149322,1964,0.000,21.698,46.087,0.000,0,7.399
1781860900.171017,1965,0.000,21.695,46.093,0.000,0,7.395
1781860900.192746,1966,0.000,21.729,46.021,0.000,0,7.391
1781860900.214468,1967,0.000,21.721,46.038,0.000,0,7.388
1781860900.236119,1968,0.000,21.651,46.187,0.000,0,7.384
1781860900.257773,1969,0.000,21.655,46.180,0.000,0,7.380
1781860900.279518,1970,0.000,21.744,45.989,0.000,0,7.376
1781860900.301189,1971,0.000,21.672,46.143,0.000,0,7.373
1781860900.322867,1972,0.000,21.678,46.130,0.000,0,7.369
1781860900.344585,1973,0.000,21.718,46.045,0.000,0,7.365
1781860900.366304,1974,0.000,21.719,46.044,0.000,0,7.362
1781860900.387989,1975,0.000,21.685,46.115,0.000,0,7.358
1781860900.409647,1976,0.000,21.658,46.172,0.000,0,7.354
1781860900.431399,1977,0.000,21.752,45.973,0.000,0,7.351
1781860900.453447,1978,0.000,22.048,45.355,0.000,0,7.347
1781860900.475411,1979,0.000,21.964,45.529,0.000,0,7.343
1781860900.497191,1980,0.000,21.780,45.915,0.000,0,7.339
1781860900.518850,1981,0.000,21.659,46.170,0.000,0,7.336
1781860900.540510,1982,0.000,21.660,46.168,0.000,0,7.332
1781860900.562359,1983,0.000,21.850,45.767,0.000,0,7.328
1781860900.583875,1984,0.000,21.516,46.477,0.000,0,7.325
1781860900.605309,1985,0.000,21.434,46.655,0.000,0,7.321
1781860900.628496,1986,0.000,23.187,43.128,0.000,0,7.317
1781860900.650646,1987,0.000,22.150,45.148,0.000,0,7.313
1781860900.672412,1988,0.000,21.766,45.943,0.000,0,7.310
1781860900.694142,1989,0.000,21.730,46.019,0.000,0,7.306
1781860900.715840,1990,0.000,21.699,46.086,0.000,0,7.302
1781860900.737511,1991,0.000,21.670,46.146,0.000,0,7.299
1781860900.759165,1992,0.000,21.654,46.181,0.000,0,7.295
1781860900.780836,1993,0.000,21.671,46.144,0.000,0,7.292
1781860900.802492,1994,0.000,21.657,46.175,0.000,0,7.288
1781860900.824163,1995,0.000,21.671,46.144,0.000,0,7.284
1781860900.845840,1996,0.000,21.677,46.132,0.000,0,7.281
1781860900.867522,1997,0.000,21.681,46.123,0.000,0,7.277
1781860900.889204,1998,0.000,21.683,46.120,0.000,0,7.274
1781860900.910893,1999,0.000,21.689,46.107,0.000,0,7.270
1781860900.932621,2000,0.000,21.728,46.023,0.000,0,7.266
1781860900.954319,2001,0.000,21.698,46.088,0.000,0,7.263
1781860900.975968,2002,0.000,21.649,46.191,0.000,0,7.259
1781860900.997641,2003,0.000,21.674,46.139,0.000,0,7.256
1781860901.019357,2004,0.000,21.716,46.050,0.000,0,7.252
1781860901.041011,2005,0.000,21.654,46.182,0.000,0,7.248
1781860901.063019,2006,0.000,22.009,45.437,0.000,0,7.245
1781860901.084668,2007,0.000,21.649,46.192,0.000,0,7.241
1781860901.106346,2008,0.000,21.678,46.130,0.000,0,7.238
1781860901.128006,2009,0.000,21.660,46.168,0.000,0,7.234
1781860901.149675,2010,0.000,21.669,46.150,0.000,0,7.230
1781860901.171782,2011,0.000,22.107,45.235,0.000,0,7.227
1781860901.193591,2012,0.000,21.810,45.851,0.000,0,7.223
1781860901.215394,2013,0.000,21.803,45.865,0.000,0,7.220
1781860901.237090,2014,0.000,21.696,46.092,0.000,0,7.216
1781860901.258834,2015,0.000,21.744,45.990,0.000,0,7.213
1781860901.280657,2016,0.000,21.823,45.823,0.000,0,7.209
1781860901.302439,2017,0.000,21.781,45.911,0.000,0,7.205
1781860901.324172,2018,0.000,21.733,46.012,0.000,0,7.202
1781860901.345897,2019,0.000,21.725,46.030,0.000,0,7.198
1781860901.367614,2020,0.000,21.717,46.046,0.000,0,7.195
1781860901.389341,2021,0.000,21.727,46.026,0.000,0,7.191
1781860901.411090,2022,0.000,21.749,45.980,0.000,0,7.188
1781860901.432803,2023,0.000,21.713,46.056,0.000,0,7.184
1781860901.454540,2024,0.000,21.738,46.003,0.000,0,7.181
1781860901.476249,2025,0.000,21.708,46.066,0.000,0,7.177
1781860901.497965,2026,0.000,21.717,46.047,0.000,0,7.174
1781860901.519659,2027,0.000,21.693,46.097,0.000,0,7.170
1781860901.541334,2028,0.000,21.676,46.135,0.000,0,7.167
1781860901.563023,2029,0.000,21.689,46.106,0.000,0,7.163
1781860901.584732,2030,0.000,21.708,46.065,0.000,0,7.160
1781860901.606383,2031,0.000,21.651,46.188,0.000,0,7.156
1781860901.628072,2032,0.000,21.689,46.105,0.000,0,7.153
1781860901.650476,2033,0.000,22.404,44.635,0.000,0,7.149
1781860901.672877,2034,0.000,22.401,44.641,0.000,0,7.145
1781860901.694751,2035,0.000,21.874,45.716,0.000,0,7.142
1781860901.716482,2036,0.000,21.731,46.016,0.000,0,7.138
1781860901.738219,2037,0.000,21.737,46.004,0.000,0,7.135
1781860901.759989,2038,0.000,21.769,45.937,0.000,0,7.131
1781860901.781718,2039,0.000,21.729,46.021,0.000,0,7.128
1781860901.803373,2040,0.000,21.656,46.178,0.000,0,7.125
1781860901.825056,2041,0.000,21.683,46.120,0.000,0,7.121
1781860901.846811,2042,0.000,21.755,45.966,0.000,0,7.118
1781860901.868462,2043,0.000,21.651,46.187,0.000,0,7.114
1781860901.890152,2044,0.000,21.689,46.106,0.000,0,7.111
1781860901.911832,2045,0.000,21.680,46.125,0.000,0,7.107
1781860901.933529,2046,0.000,21.697,46.089,0.000,0,7.104
1781860901.955345,2047,0.000,21.817,45.836,0.000,0,7.100
1781860901.977026,2048,0.000,21.680,46.125,0.000,0,7.097
1781860901.998701,2049,0.000,21.675,46.135,0.000,0,7.094
1781860902.020370,2050,0.000,21.670,46.148,0.000,0,7.090
1781860902.042058,2051,0.000,21.687,46.111,0.000,0,7.087
1781860902.063691,2052,0.000,21.634,46.224,0.000,0,7.083
1781860902.086087,2053,0.000,22.396,44.651,0.000,0,7.080
1781860902.107767,2054,0.000,21.679,46.127,0.000,0,7.076
1781860902.129211,2055,0.000,21.444,46.633,0.000,0,7.073
1781860902.151099,2056,0.000,21.889,45.686,0.000,0,7.069
